kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
mul,f64,65536,2,0,9,38893.000000,38626.000000,39805.000000,1.685033,1.883865,37.663429,1,0.0000000000000e+00
mul,f64,65536,2,1,9,37006.000000,35466.000000,53529.000000,1.770956,1.792537,39.583953,1,0.0000000000000e+00
mul,f64,65536,4,0,9,39713.000000,39080.000000,40057.000000,1.650240,1.923698,36.885749,1,0.0000000000000e+00
mul,f64,65536,4,1,9,39520.000000,38964.000000,48422.000000,1.658300,1.914274,37.065884,1,0.0000000000000e+00
mul,f64,65536,8,0,9,40947.000000,40794.000000,43691.000000,1.600508,1.983431,35.774141,1,0.0000000000000e+00
mul,f64,65536,8,1,9,41544.000000,40702.000000,42413.000000,1.577508,2.012279,35.260056,1,0.0000000000000e+00
mul,f64,1048576,1,0,9,1931275.000000,1112075.000000,4866383.000000,0.542945,5.846767,12.135765,1,0.0000000000000e+00
mul,f64,1048576,1,1,9,1257220.000000,845494.000000,2098705.000000,0.834043,3.806056,18.642322,1,0.0000000000000e+00
mul,f64,1048576,2,0,9,970215.000000,805995.000000,2274069.000000,1.080767,2.937153,24.157017,1,0.0000000000000e+00
mul,f64,1048576,2,1,9,995059.000000,827376.000000,2427116.000000,1.053783,3.012382,23.553880,1,0.0000000000000e+00
mul,f64,1048576,4,0,9,1094842.000000,983725.000000,2499943.000000,0.957742,3.314480,21.407198,1,0.0000000000000e+00
mul,f64,1048576,4,1,9,1110612.000000,1000092.000000,2504162.000000,0.944143,3.362218,21.103230,1,0.0000000000000e+00
mul,f64,1048576,8,0,9,1665175.000000,1594458.000000,2681537.000000,0.629709,5.041083,14.075097,1,0.0000000000000e+00
mul,f64,1048576,8,1,9,2177740.000000,1863753.000000,5421919.000000,0.481497,6.594355,10.762304,1,0.0000000000000e+00
mul,f64,8388608,1,0,9,17939514.000000,16172923.000000,20409812.000000,0.467605,6.887446,10.451788,1,0.0000000000000e+00
mul,f64,8388608,1,1,9,16926235.000000,16221247.000000,19049814.000000,0.495598,6.498478,11.077478,1,0.0000000000000e+00
mul,f64,8388608,2,0,9,22569333.000000,20517828.000000,33517447.000000,0.371682,8.665040,8.307733,1,0.0000000000000e+00
mul,f64,8388608,2,1,9,21344466.000000,19883712.000000,30653918.000000,0.393011,8.194787,8.784478,1,0.0000000000000e+00
mul,f64,8388608,4,0,9,29564990.000000,27512976.000000,44056083.000000,0.283735,11.350883,6.341961,1,0.0000000000000e+00
mul,f64,8388608,4,1,9,29809590.000000,28509917.000000,38620213.000000,0.281406,11.090740,6.289922,1,0.0000000000000e+00
mul,f64,8388608,8,0,9,48526541.000000,40761394.000000,68406120.000000,0.172866,18.050740,3.863865,1,0.0000000000000e+00
mul,f64,8388608,8,1,9,40564509.000000,39510517.000000,41959664.000000,0.206797,15.089071,4.622267,1,0.0000000000000e+00
mul,f64,33554432,1,0,9,65449700.000000,64782274.000000,76605985.000000,0.512675,6.086457,11.459182,1,0.0000000000000e+00
mul,f64,33554432,1,1,9,66870385.000000,64566122.000000,74544939.000000,0.501783,5.975047,11.215727,1,0.0000000000000e+00
mul,f64,33554432,2,0,9,85578490.000000,82995448.000000,153741007.000000,0.392090,7.959714,8.763884,1,0.0000000000000e+00
mul,f64,33554432,2,1,9,82672673.000000,79328721.000000,144900818.000000,0.405871,7.917005,9.071922,1,0.0000000000000e+00
mul,f64,33554432,4,0,9,108325965.000000,106998442.000000,136089538.000000,0.309754,10.373628,6.923548,1,0.0000000000000e+00
mul,f64,33554432,4,1,9,109183915.000000,106734341.000000,142427989.000000,0.307320,10.161797,6.869144,1,0.0000000000000e+00
mul,f64,33554432,8,0,9,171554333.000000,167688819.000000,261917042.000000,0.195591,15.966544,4.371793,1,0.0000000000000e+00
mul,f64,33554432,8,1,9,181454312.000000,167972971.000000,210271586.000000,0.184919,16.886097,4.133272,1,0.0000000000000e+00
mul,f64,67108864,1,0,9,132278892.000000,130404294.000000,173796006.000000,0.507329,6.122686,11.339678,1,0.0000000000000e+00
mul,f64,67108864,1,1,9,159430538.000000,131819817.000000,174862514.000000,0.420929,7.379440,9.408486,1,0.0000000000000e+00
mul,f64,67108864,2,0,9,158357346.000000,155843232.000000,206963335.000000,0.423781,7.583071,9.472248,1,0.0000000000000e+00
mul,f64,67108864,2,1,9,164296834.000000,160188094.000000,244784290.000000,0.408461,7.647090,9.129817,1,0.0000000000000e+00
mul,f64,67108864,4,0,9,228624065.000000,224569385.000000,289614928.000000,0.293534,10.636789,6.560989,1,0.0000000000000e+00
mul,f64,67108864,4,1,9,226583998.000000,221638593.000000,279412028.000000,0.296177,10.500927,6.620061,1,0.0000000000000e+00
mul,f64,67108864,8,0,9,346704070.000000,336248756.000000,425742926.000000,0.193562,16.435651,4.326456,1,0.0000000000000e+00
mul,f64,67108864,8,1,9,342857316.000000,337597167.000000,470395379.000000,0.195734,16.120957,4.374998,1,0.0000000000000e+00
stencil,f32,1024,1,0,9,183.000000,176.000000,268.000000,27.923497,0.565020,41.609253,1,0.0000000000000e+00
stencil,f32,1024,1,1,9,176.000000,175.000000,260.000000,29.034091,0.543396,43.264167,1,0.0000000000000e+00
stencil,f32,2048,1,0,9,201.000000,194.000000,476.000000,50.895522,0.310001,75.840238,1,0.0000000000000e+00
stencil,f32,2048,1,1,9,225.000000,218.000000,436.000000,45.466667,0.347020,67.750613,1,0.0000000000000e+00
stencil,f32,4096,1,0,9,468.000000,456.000000,550.000000,43.739316,0.360703,65.176660,1,0.0000000000000e+00
stencil,f32,4096,1,1,9,536.000000,504.000000,597.000000,38.190299,0.408579,56.907979,1,0.0000000000000e+00
stencil,f32,8192,1,0,9,734.000000,726.000000,821.000000,55.790191,0.279694,83.133863,1,0.0000000000000e+00
stencil,f32,8192,1,1,9,876.000000,860.000000,941.000000,46.746575,0.333804,69.657825,1,0.0000000000000e+00
stencil,f32,65536,1,0,9,4825.000000,4336.000000,6823.000000,67.910881,0.229767,101.195098,1,0.0000000000000e+00
stencil,f32,65536,1,1,9,8555.000000,6211.000000,13745.000000,38.301578,0.407394,57.073799,1,0.0000000000000e+00
stencil,f32,1048576,1,0,9,165913.000000,153004.000000,586614.000000,31.600116,0.493792,47.087842,1,0.0000000000000e+00
stencil,f32,1048576,1,1,9,161744.000000,151871.000000,348372.000000,32.414618,0.481378,48.301545,1,0.0000000000000e+00
stencil,f32,8388608,1,0,9,7967662.000000,5973745.000000,8316193.000000,5.264158,2.964131,7.844206,1,0.0000000000000e+00
stencil,f32,8388608,1,1,9,7491840.000000,7210926.000000,9987411.000000,5.598495,2.787201,8.342408,1,0.0000000000000e+00
stencil,f32,33554432,1,0,9,23653108.000000,23406843.000000,89607831.000000,7.093028,2.199884,10.569435,1,0.0000000000000e+00
stencil,f32,33554432,1,1,9,23825827.000000,23325416.000000,31803786.000000,7.041609,2.215981,10.492815,1,0.0000000000000e+00
stencil,f32,67108864,1,0,9,48742793.000000,47919623.000000,52797487.000000,6.883978,2.218153,10.257926,1,0.0000000000000e+00
stencil,f32,67108864,1,1,9,60572773.000000,54436209.000000,84631218.000000,5.539524,2.816982,8.254534,1,0.0000000000000e+00
stencil,f64,1024,1,0,9,328.000000,326.000000,418.000000,15.579268,1.001650,46.429838,1,0.0000000000000e+00
stencil,f64,1024,1,1,9,328.000000,225.000000,432.000000,15.579268,1.009491,46.429838,1,0.0000000000000e+00
stencil,f64,2048,1,0,9,479.000000,472.000000,562.000000,21.356994,0.736397,63.648801,1,0.0000000000000e+00
stencil,f64,2048,1,1,9,535.000000,517.000000,609.000000,19.121495,0.822526,56.986497,1,0.0000000000000e+00
stencil,f64,4096,1,0,9,931.000000,909.000000,999.000000,21.987111,0.715292,65.526696,1,0.0000000000000e+00
stencil,f64,4096,1,1,9,1007.000000,994.000000,1278.000000,20.327706,0.773711,60.581285,1,0.0000000000000e+00
stencil,f64,8192,1,0,9,1951.000000,1908.000000,2080.000000,20.989236,0.749327,62.552799,1,0.0000000000000e+00
stencil,f64,8192,1,1,9,1722.000000,1552.000000,1820.000000,23.780488,0.661347,70.871376,1,0.0000000000000e+00
stencil,f64,65536,1,0,9,13471.000000,13215.000000,17483.000000,24.324104,0.646666,72.491478,1,0.0000000000000e+00
stencil,f64,65536,1,1,9,13324.000000,13045.000000,15810.000000,24.592465,0.639533,73.291256,1,0.0000000000000e+00
stencil,f64,1048576,1,0,9,693633.000000,375987.000000,2837125.000000,7.558565,2.080731,22.526279,1,0.0000000000000e+00
stencil,f64,1048576,1,1,9,731190.000000,481460.000000,1121987.000000,7.170325,2.193397,21.369234,1,0.0000000000000e+00
stencil,f64,8388608,1,0,9,14683611.000000,12041167.000000,17425476.000000,2.856452,5.505829,8.512890,1,0.0000000000000e+00
stencil,f64,8388608,1,1,9,11649629.000000,11446194.000000,15114484.000000,3.600375,4.368192,10.729953,1,0.0000000000000e+00
stencil,f64,33554432,1,0,9,50217531.000000,45859412.000000,74353222.000000,3.340908,4.863288,9.956682,1,0.0000000000000e+00
stencil,f64,33554432,1,1,9,49472326.000000,45355903.000000,115664428.000000,3.391232,4.791147,10.106660,1,0.0000000000000e+00
stencil,f64,67108864,1,0,9,96268961.000000,94424879.000000,120061165.000000,3.485488,4.476390,10.387564,1,0.0000000000000e+00
stencil,f64,67108864,1,1,9,133610296.000000,117147031.000000,189996246.000000,2.511366,6.041040,7.484453,1,0.0000000000000e+00
saxpy,f32,513,1,0,9,313.000000,309.000000,391.000000,3.277955,1.851317,18.317002,1,0.0000000000000e+00
saxpy,f32,513,1,1,9,312.000000,308.000000,393.000000,3.288462,1.845415,18.375711,1,0.0000000000000e+00
saxpy,f32,513,2,0,9,312.000000,309.000000,395.000000,3.288462,1.845426,18.375711,1,0.0000000000000e+00
saxpy,f32,513,2,1,9,313.000000,309.000000,401.000000,3.277955,1.851360,18.317002,1,0.0000000000000e+00
saxpy,f32,513,4,0,9,312.000000,308.000000,383.000000,3.288462,1.845412,18.375711,1,0.0000000000000e+00
saxpy,f32,513,4,1,9,311.000000,309.000000,400.000000,3.299035,1.839495,18.434797,1,0.0000000000000e+00
saxpy,f32,513,8,0,9,313.000000,308.000000,401.000000,3.277955,1.851340,18.317002,1,0.0000000000000e+00
saxpy,f32,513,8,1,9,311.000000,308.000000,385.000000,3.299035,1.839495,18.434797,1,0.0000000000000e+00
saxpy,f32,1025,1,0,9,610.000000,607.000000,677.000000,3.360656,1.805814,18.779127,1,0.0000000000000e+00
saxpy,f32,1025,1,1,9,686.000000,611.000000,712.000000,2.988338,2.030820,16.698641,1,0.0000000000000e+00
saxpy,f32,1025,2,0,9,607.000000,604.000000,690.000000,3.377265,1.796985,18.871940,1,0.0000000000000e+00
saxpy,f32,1025,2,1,9,608.000000,605.000000,690.000000,3.371711,1.805113,18.840901,1,0.0000000000000e+00
saxpy,f32,1025,4,0,9,591.000000,585.000000,682.000000,3.468697,1.799501,19.382856,1,0.0000000000000e+00
saxpy,f32,1025,4,1,9,593.000000,589.000000,670.000000,3.456998,1.805644,19.317483,1,0.0000000000000e+00
saxpy,f32,1025,8,0,9,692.000000,689.000000,785.000000,2.962428,2.107083,16.553855,1,0.0000000000000e+00
saxpy,f32,1025,8,1,9,694.000000,690.000000,785.000000,2.953890,2.113375,16.506149,1,0.0000000000000e+00
saxpy,f32,2049,1,0,9,1364.000000,1358.000000,1461.000000,3.004399,2.077749,16.788387,1,0.0000000000000e+00
saxpy,f32,2049,1,1,9,1372.000000,1362.000000,1442.000000,2.986880,2.089830,16.690495,1,0.0000000000000e+00
saxpy,f32,2049,2,0,9,1368.000000,1362.000000,1492.000000,2.995614,2.083683,16.739298,1,0.0000000000000e+00
saxpy,f32,2049,2,1,9,1368.000000,1366.000000,1459.000000,2.995614,2.083762,16.739298,1,0.0000000000000e+00
saxpy,f32,2049,4,0,9,1371.000000,1367.000000,1475.000000,2.989059,2.088246,16.702669,1,0.0000000000000e+00
saxpy,f32,2049,4,1,9,1369.000000,1357.000000,1460.000000,2.993426,2.085241,16.727070,1,0.0000000000000e+00
saxpy,f32,2049,8,0,9,1369.000000,1365.000000,1449.000000,2.993426,2.085363,16.727070,1,0.0000000000000e+00
saxpy,f32,2049,8,1,9,1164.000000,1157.000000,1256.000000,3.520619,1.773032,19.672989,1,0.0000000000000e+00
saxpy,f32,4097,1,0,9,2713.000000,2696.000000,2789.000000,3.020273,2.110623,16.877089,1,0.0000000000000e+00
saxpy,f32,4097,1,1,9,2725.000000,2700.000000,2810.000000,3.006972,2.119956,16.802768,1,0.0000000000000e+00
saxpy,f32,4097,2,0,9,2665.000000,2656.000000,2756.000000,3.074672,2.073303,17.181067,1,0.0000000000000e+00
saxpy,f32,4097,2,1,9,2275.000000,2265.000000,3653.000000,3.601758,1.769891,20.126393,1,0.0000000000000e+00
saxpy,f32,4097,4,0,9,2666.000000,2652.000000,2737.000000,3.073518,2.074063,17.174622,1,0.0000000000000e+00
saxpy,f32,4097,4,1,9,2701.000000,2678.000000,2799.000000,3.033691,2.101302,16.952071,1,0.0000000000000e+00
saxpy,f32,4097,8,0,9,2685.000000,2674.000000,3475.000000,3.051769,2.088890,17.053089,1,0.0000000000000e+00
saxpy,f32,4097,8,1,9,2663.000000,2255.000000,3424.000000,3.076981,2.071779,17.193970,1,0.0000000000000e+00
saxpy,f32,8193,1,0,9,4637.000000,4630.000000,5492.000000,3.533750,1.804021,19.746368,1,0.0000000000000e+00
saxpy,f32,8193,1,1,9,4614.000000,4527.000000,4998.000000,3.551365,1.795031,19.844801,1,0.0000000000000e+00
saxpy,f32,8193,2,0,9,4537.000000,4522.000000,4631.000000,3.611638,1.765052,20.181598,1,0.0000000000000e+00
saxpy,f32,8193,2,1,9,5308.000000,4539.000000,5918.000000,3.087038,2.064977,17.250171,1,0.0000000000000e+00
saxpy,f32,8193,4,0,9,4599.000000,4591.000000,4662.000000,3.562948,1.789163,19.909526,1,0.0000000000000e+00
saxpy,f32,8193,4,1,9,4597.000000,4584.000000,6105.000000,3.564499,1.788372,19.918188,1,0.0000000000000e+00
saxpy,f32,8193,8,0,9,5300.000000,4510.000000,5981.000000,3.091698,2.061947,17.276209,1,0.0000000000000e+00
saxpy,f32,8193,8,1,9,4532.000000,4516.000000,4586.000000,3.615622,1.763101,20.203864,1,0.0000000000000e+00
saxpy,f32,65537,1,0,9,35961.000000,35907.000000,45216.000000,3.644893,1.748950,20.367427,1,0.0000000000000e+00
saxpy,f32,65537,1,1,9,36152.000000,35974.000000,42536.000000,3.625636,1.758222,20.259821,1,0.0000000000000e+00
saxpy,f32,65537,2,0,9,36857.000000,36142.000000,52314.000000,3.556285,1.792528,19.872292,1,0.0000000000000e+00
saxpy,f32,65537,2,1,9,36133.000000,35909.000000,46002.000000,3.627543,1.757354,20.270474,1,0.0000000000000e+00
saxpy,f32,65537,4,0,9,38236.000000,38000.000000,48810.000000,3.428026,1.859628,19.155588,1,0.0000000000000e+00
saxpy,f32,65537,4,1,9,36177.000000,35945.000000,50678.000000,3.623131,1.759442,20.245821,1,0.0000000000000e+00
saxpy,f32,65537,8,0,9,38629.000000,38545.000000,38793.000000,3.393150,1.878868,18.960704,1,0.0000000000000e+00
saxpy,f32,65537,8,1,9,38770.000000,38535.000000,52076.000000,3.380810,1.885561,18.891748,1,0.0000000000000e+00
saxpy,f32,1048577,1,0,9,602824.000000,590647.000000,731778.000000,3.478883,1.832423,19.439772,1,0.0000000000000e+00
saxpy,f32,1048577,1,1,9,1116605.000000,606644.000000,1658153.000000,1.878152,3.394088,10.494993,1,0.0000000000000e+00
saxpy,f32,1048577,2,0,9,818350.000000,656655.000000,3626879.000000,2.562661,2.435780,14.319987,1,0.0000000000000e+00
saxpy,f32,1048577,2,1,9,607986.000000,594838.000000,1001237.000000,3.449346,1.855611,19.274722,1,0.0000000000000e+00
saxpy,f32,1048577,4,0,9,1081313.000000,791404.000000,3572560.000000,1.939451,3.300259,10.837529,1,0.0000000000000e+00
saxpy,f32,1048577,4,1,9,663865.000000,634417.000000,1866639.000000,3.159007,2.026188,17.652326,1,0.0000000000000e+00
saxpy,f32,1048577,8,0,9,685623.000000,650158.000000,1756149.000000,3.058757,2.092653,17.092135,1,0.0000000000000e+00
saxpy,f32,1048577,8,1,9,686777.000000,647795.000000,1088832.000000,3.053617,2.096101,17.063415,1,0.0000000000000e+00
saxpy,f32,8388609,1,0,9,9400508.000000,6244810.000000,15024428.000000,1.784714,3.586390,9.972866,1,0.0000000000000e+00
saxpy,f32,8388609,1,1,9,8310120.000000,6471698.000000,12616173.000000,2.018890,3.170406,11.281427,1,0.0000000000000e+00
saxpy,f32,8388609,2,0,9,8926159.000000,8112294.000000,12607713.000000,1.879556,3.405424,10.502839,1,0.0000000000000e+00
saxpy,f32,8388609,2,1,9,9106803.000000,7937712.000000,14169279.000000,1.842273,3.474364,10.294503,1,0.0000000000000e+00
saxpy,f32,8388609,4,0,9,11052326.000000,9484350.000000,29544535.000000,1.517981,4.216581,8.482378,1,0.0000000000000e+00
saxpy,f32,8388609,4,1,9,13548675.000000,10038582.000000,17752031.000000,1.238292,5.040739,6.919497,1,0.0000000000000e+00
saxpy,f32,8388609,8,0,9,15741081.000000,11915295.000000,25448689.000000,1.065824,5.856384,5.955754,1,0.0000000000000e+00
saxpy,f32,8388609,8,1,9,14029487.000000,11885881.000000,25473264.000000,1.195854,5.219622,6.682355,1,0.0000000000000e+00
saxpy,f32,33554433,1,0,9,28593390.000000,25405123.000000,60906912.000000,2.347006,2.659370,13.114920,1,0.0000000000000e+00
saxpy,f32,33554433,1,1,9,30784833.000000,26225979.000000,31957296.000000,2.179933,2.863218,12.181324,1,0.0000000000000e+00
saxpy,f32,33554433,2,0,9,35332240.000000,33560714.000000,40063353.000000,1.899366,3.286126,10.613536,1,0.0000000000000e+00
saxpy,f32,33554433,2,1,9,34158104.000000,32482197.000000,37550861.000000,1.964654,3.176919,10.978361,1,0.0000000000000e+00
saxpy,f32,33554433,4,0,9,51178321.000000,49707770.000000,57743922.000000,1.311275,4.569115,7.327321,1,0.0000000000000e+00
saxpy,f32,33554433,4,1,9,50101183.000000,47654337.000000,66187047.000000,1.339467,4.659940,7.484853,1,0.0000000000000e+00
saxpy,f32,33554433,8,0,9,78542296.000000,77452312.000000,114528945.000000,0.854430,7.305318,4.774498,1,0.0000000000000e+00
saxpy,f32,33554433,8,1,9,75929560.000000,74692898.000000,105951970.000000,0.883831,7.353135,4.938788,1,0.0000000000000e+00
saxpy,f32,67108865,1,0,9,55672009.000000,48521009.000000,66417491.000000,2.410866,2.589065,13.471761,1,0.0000000000000e+00
saxpy,f32,67108865,1,1,9,57456382.000000,53082941.000000,63964851.000000,2.335993,2.680285,13.053380,1,0.0000000000000e+00
saxpy,f32,67108865,2,0,9,69686330.000000,66593849.000000,93839407.000000,1.926027,3.250797,10.762513,1,0.0000000000000e+00
saxpy,f32,67108865,2,1,9,70929069.000000,65542393.000000,134875358.000000,1.892281,3.298058,10.573944,1,0.0000000000000e+00
saxpy,f32,67108865,4,0,9,101279346.000000,95858170.000000,129362745.000000,1.325223,4.709287,7.405261,1,0.0000000000000e+00
saxpy,f32,67108865,4,1,9,103145431.000000,99957103.000000,163670942.000000,1.301247,4.614655,7.271287,1,0.0000000000000e+00
saxpy,f32,67108865,8,0,9,162955143.000000,156429278.000000,229361008.000000,0.823648,7.578358,4.602494,1,0.0000000000000e+00
saxpy,f32,67108865,8,1,9,149461790.000000,147192173.000000,193157814.000000,0.898007,7.317439,5.018005,1,0.0000000000000e+00
saxpy,f64,514,1,0,9,288.000000,286.000000,363.000000,3.569444,1.840939,39.891650,1,0.0000000000000e+00
saxpy,f64,514,1,1,9,288.000000,286.000000,389.000000,3.569444,1.749162,39.891650,1,0.0000000000000e+00
saxpy,f64,514,2,0,9,303.000000,299.000000,368.000000,3.392739,1.839864,37.916816,1,0.0000000000000e+00
saxpy,f64,514,2,1,9,304.000000,302.000000,381.000000,3.381579,1.845855,37.792090,1,0.0000000000000e+00
saxpy,f64,514,4,0,9,501.000000,500.000000,866.000000,2.051896,3.042043,22.931727,1,0.0000000000000e+00
saxpy,f64,514,4,1,9,302.000000,300.000000,377.000000,3.403974,1.833757,38.042368,1,0.0000000000000e+00
saxpy,f64,514,8,0,9,304.000000,300.000000,396.000000,3.381579,1.845851,37.792090,1,0.0000000000000e+00
saxpy,f64,514,8,1,9,303.000000,302.000000,376.000000,3.392739,1.839824,37.916816,1,0.0000000000000e+00
saxpy,f64,1026,1,0,9,696.000000,693.000000,801.000000,2.948276,2.117163,32.949550,1,0.0000000000000e+00
saxpy,f64,1026,1,1,9,693.000000,687.000000,765.000000,2.961039,2.108008,33.092189,1,0.0000000000000e+00
saxpy,f64,1026,2,0,9,590.000000,587.000000,709.000000,3.477966,1.794729,38.869300,1,0.0000000000000e+00
saxpy,f64,1026,2,1,9,593.000000,589.000000,695.000000,3.460371,1.803828,38.672659,1,0.0000000000000e+00
saxpy,f64,1026,4,0,9,695.000000,692.000000,793.000000,2.952518,2.114095,32.996960,1,0.0000000000000e+00
saxpy,f64,1026,4,1,9,693.000000,688.000000,785.000000,2.961039,2.108006,33.092189,1,0.0000000000000e+00
saxpy,f64,1026,8,0,9,693.000000,691.000000,775.000000,2.961039,2.116773,33.092189,1,0.0000000000000e+00
saxpy,f64,1026,8,1,9,688.000000,685.000000,783.000000,2.982558,2.101517,33.332685,1,0.0000000000000e+00
saxpy,f64,2050,1,0,9,1367.000000,1362.000000,1450.000000,2.999268,2.089812,33.519437,1,0.0000000000000e+00
saxpy,f64,2050,1,1,9,1463.000000,1406.000000,1561.000000,2.802461,2.236713,31.319939,1,0.0000000000000e+00
saxpy,f64,2050,2,0,9,1371.000000,1356.000000,1459.000000,2.990518,2.096048,33.421642,1,0.0000000000000e+00
saxpy,f64,2050,2,1,9,1405.000000,1392.000000,1493.000000,2.918149,2.147919,32.612862,1,0.0000000000000e+00
saxpy,f64,2050,4,0,9,1388.000000,1379.000000,1482.000000,2.953890,2.121917,33.012299,1,0.0000000000000e+00
saxpy,f64,2050,4,1,9,1372.000000,1370.000000,1455.000000,2.988338,2.097472,33.397282,1,0.0000000000000e+00
saxpy,f64,2050,8,0,9,1389.000000,1372.000000,1458.000000,2.951764,2.123492,32.988532,1,0.0000000000000e+00
saxpy,f64,2050,8,1,9,1394.000000,1384.000000,1464.000000,2.941176,2.131146,32.870209,1,0.0000000000000e+00
saxpy,f64,4098,1,0,9,2706.000000,2305.000000,3743.000000,3.028825,2.069504,33.849755,1,0.0000000000000e+00
saxpy,f64,4098,1,1,9,2314.000000,2312.000000,2426.000000,3.541919,1.769680,39.584027,1,0.0000000000000e+00
saxpy,f64,4098,2,0,9,2389.000000,2378.000000,2453.000000,3.430724,1.827060,38.341330,1,0.0000000000000e+00
saxpy,f64,4098,2,1,9,2716.000000,2708.000000,2853.000000,3.017673,2.077062,33.725124,1,0.0000000000000e+00
saxpy,f64,4098,4,0,9,2325.000000,2314.000000,2400.000000,3.525161,1.778162,39.396747,1,0.0000000000000e+00
saxpy,f64,4098,4,1,9,2762.000000,2740.000000,2841.000000,2.967415,2.112499,33.163446,1,0.0000000000000e+00
saxpy,f64,4098,8,0,9,2862.000000,2429.000000,3900.000000,2.863732,2.189019,32.004695,1,0.0000000000000e+00
saxpy,f64,4098,8,1,9,2352.000000,2325.000000,2406.000000,3.484694,1.798758,38.944489,1,0.0000000000000e+00
saxpy,f64,8194,1,0,9,4633.000000,4595.000000,4718.000000,3.537233,1.772014,39.531658,1,0.0000000000000e+00
saxpy,f64,8194,1,1,9,4644.000000,4612.000000,4718.000000,3.528854,1.776262,39.438022,1,0.0000000000000e+00
saxpy,f64,8194,2,0,9,4631.000000,4606.000000,13127.000000,3.538761,1.771267,39.548731,1,0.0000000000000e+00
saxpy,f64,8194,2,1,9,4621.000000,4602.000000,4790.000000,3.546419,1.767561,39.634316,1,0.0000000000000e+00
saxpy,f64,8194,4,0,9,4636.000000,4600.000000,4686.000000,3.534944,1.773123,39.506077,1,0.0000000000000e+00
saxpy,f64,8194,4,1,9,4926.000000,4897.000000,4991.000000,3.326837,1.884078,37.180303,1,0.0000000000000e+00
saxpy,f64,8194,8,0,9,4705.000000,4673.000000,4766.000000,3.483103,1.799525,38.926710,1,0.0000000000000e+00
saxpy,f64,8194,8,1,9,4905.000000,4885.000000,4951.000000,3.341081,1.876039,37.339485,1,0.0000000000000e+00
saxpy,f64,65538,1,0,9,36827.000000,36802.000000,36946.000000,3.559236,1.761054,39.777567,1,0.0000000000000e+00
saxpy,f64,65538,1,1,9,38399.000000,38288.000000,39211.000000,3.413526,1.836232,38.149130,1,0.0000000000000e+00
saxpy,f64,65538,2,0,9,37053.000000,36841.000000,37720.000000,3.537527,1.768019,39.534949,1,0.0000000000000e+00
saxpy,f64,65538,2,1,9,37015.000000,36973.000000,37995.000000,3.541159,1.760333,39.575536,1,0.0000000000000e+00
saxpy,f64,65538,4,0,9,37261.000000,37232.000000,37565.000000,3.517780,1.772066,39.314255,1,0.0000000000000e+00
saxpy,f64,65538,4,1,9,37241.000000,37156.000000,60479.000000,3.519669,1.771159,39.335368,1,0.0000000000000e+00
saxpy,f64,65538,8,0,9,41442.000000,41380.000000,42658.000000,3.162878,1.970929,35.347919,1,0.0000000000000e+00
saxpy,f64,65538,8,1,9,41622.000000,41487.000000,43180.000000,3.149200,1.979435,35.195052,1,0.0000000000000e+00
saxpy,f64,1048578,1,0,9,731756.000000,671447.000000,1820941.000000,2.865923,2.175130,32.029180,1,0.0000000000000e+00
saxpy,f64,1048578,1,1,9,808984.000000,679478.000000,1646389.000000,2.592333,2.404639,28.971580,1,0.0000000000000e+00
saxpy,f64,1048578,2,0,9,873584.000000,720547.000000,1714401.000000,2.400635,2.596650,26.829183,1,0.0000000000000e+00
saxpy,f64,1048578,2,1,9,853201.000000,748104.000000,1958635.000000,2.457986,2.536105,27.470133,1,0.0000000000000e+00
saxpy,f64,1048578,4,0,9,952464.000000,855081.000000,2025669.000000,2.201822,2.831122,24.607276,1,0.0000000000000e+00
saxpy,f64,1048578,4,1,9,939987.000000,832700.000000,1823287.000000,2.231048,2.794049,24.933903,1,0.0000000000000e+00
saxpy,f64,1048578,8,0,9,1328895.000000,1271142.000000,2079924.000000,1.578120,3.950014,17.636867,1,0.0000000000000e+00
saxpy,f64,1048578,8,1,9,1361647.000000,1315878.000000,2536733.000000,1.540161,4.047379,17.212644,1,0.0000000000000e+00
saxpy,f64,8388610,1,0,9,13014085.000000,12123829.000000,23290545.000000,1.289159,4.835416,14.407470,1,0.0000000000000e+00
saxpy,f64,8388610,1,1,9,12594879.000000,12439319.000000,16189125.000000,1.332067,4.679654,14.887006,1,0.0000000000000e+00
saxpy,f64,8388610,2,0,9,19436785.000000,15984850.000000,25717469.000000,0.863168,7.221768,9.646659,1,0.0000000000000e+00
saxpy,f64,8388610,2,1,9,17230412.000000,16623794.000000,24633468.000000,0.973698,6.146786,10.881925,1,0.0000000000000e+00
saxpy,f64,8388610,4,0,9,25000848.000000,24185506.000000,30608904.000000,0.671066,8.918801,7.499747,1,0.0000000000000e+00
saxpy,f64,8388610,4,1,9,24580851.000000,23966580.000000,27008817.000000,0.682532,8.769051,7.627891,1,0.0000000000000e+00
saxpy,f64,8388610,8,0,9,38446311.000000,36111369.000000,53266182.000000,0.436380,13.715277,4.876932,1,0.0000000000000e+00
saxpy,f64,8388610,8,1,9,38648788.000000,35995533.000000,62970619.000000,0.434094,14.379090,4.851382,1,0.0000000000000e+00
saxpy,f64,33554434,1,0,9,50548408.000000,48430232.000000,64093516.000000,1.327616,4.840873,14.837263,1,0.0000000000000e+00
