kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
mul,f64,65536,2,1,9,39167.000000,38995.000000,40447.000000,1.673245,1.868165,37.399948,1,0.0000000000000e+00
mul,f64,65536,4,0,9,36424.000000,36259.000000,79101.000000,1.799253,1.737362,40.216444,1,0.0000000000000e+00
mul,f64,65536,4,1,9,38079.000000,36142.000000,47468.000000,1.721054,1.816299,38.468546,1,0.0000000000000e+00
mul,f64,65536,8,0,9,42094.000000,40534.000000,55820.000000,1.556896,2.007820,34.799348,1,0.0000000000000e+00
mul,f64,65536,8,1,9,42426.000000,42194.000000,43704.000000,1.544713,2.023646,34.527029,1,0.0000000000000e+00
mul,f64,1048576,1,0,9,1403094.000000,1150038.000000,2172787.000000,0.747331,4.182791,16.704155,1,0.0000000000000e+00
mul,f64,1048576,1,1,9,1521141.000000,1066862.000000,2156479.000000,0.689335,4.534717,15.407842,1,0.0000000000000e+00
mul,f64,1048576,2,0,9,1345241.000000,1169781.000000,3102013.000000,0.779471,4.010427,17.422529,1,0.0000000000000e+00
mul,f64,1048576,2,1,9,2024965.000000,1554257.000000,3991468.000000,0.517824,6.036781,11.574274,1,0.0000000000000e+00
mul,f64,1048576,4,0,9,4420617.000000,1146837.000000,7323129.000000,0.237201,13.178634,5.301862,1,0.0000000000000e+00
mul,f64,1048576,4,1,9,1441715.000000,1201645.000000,2791507.000000,0.727312,4.297924,16.256680,1,0.0000000000000e+00
mul,f64,1048576,8,0,9,1786379.000000,1588965.000000,3106219.000000,0.586984,5.325328,13.120116,1,0.0000000000000e+00
mul,f64,1048576,8,1,9,1810293.000000,1573559.000000,3065848.000000,0.579230,5.396724,12.946799,1,0.0000000000000e+00
mul,f64,8388608,1,0,9,18841740.000000,18166696.000000,27025975.000000,0.445214,7.021340,9.951310,1,0.0000000000000e+00
mul,f64,8388608,1,1,9,19864238.000000,17985712.000000,20794262.000000,0.422297,7.056033,9.439073,1,0.0000000000000e+00
mul,f64,8388608,2,0,9,24686054.000000,23995464.000000,25519089.000000,0.339812,8.768822,7.595382,1,0.0000000000000e+00
mul,f64,8388608,2,1,9,27189595.000000,24727294.000000,28472747.000000,0.308523,9.658384,6.896020,1,0.0000000000000e+00
mul,f64,8388608,4,0,9,34275043.000000,33703958.000000,52501856.000000,0.244744,12.175273,5.470453,1,0.0000000000000e+00
mul,f64,8388608,4,1,9,34188380.000000,31867855.000000,38887356.000000,0.245364,12.744994,5.484320,1,0.0000000000000e+00
mul,f64,8388608,8,0,9,49882908.000000,48871487.000000,55467075.000000,0.168166,18.595786,3.758803,1,0.0000000000000e+00
mul,f64,8388608,8,1,9,48366906.000000,47078831.000000,57450432.000000,0.173437,18.408024,3.876618,1,0.0000000000000e+00
mul,f64,33554432,1,0,9,82851552.000000,66226011.000000,135478022.000000,0.404995,7.883002,9.052335,1,0.0000000000000e+00
mul,f64,33554432,1,1,9,65522999.000000,64249881.000000,85055827.000000,0.512102,6.234245,11.446363,1,0.0000000000000e+00
mul,f64,33554432,2,0,9,80174197.000000,77419759.000000,102479597.000000,0.418519,7.732249,9.354631,1,0.0000000000000e+00
mul,f64,33554432,2,1,9,89130186.000000,76808486.000000,145514839.000000,0.376465,8.306418,8.414658,1,0.0000000000000e+00
mul,f64,33554432,4,0,9,112724469.000000,110491064.000000,143402668.000000,0.297668,10.502864,6.653391,1,0.0000000000000e+00
mul,f64,33554432,4,1,9,113014182.000000,110114641.000000,175875453.000000,0.296905,10.529891,6.636335,1,0.0000000000000e+00
mul,f64,33554432,8,0,9,183682056.000000,176924683.000000,246489566.000000,0.182677,16.257598,4.083142,1,0.0000000000000e+00
mul,f64,33554432,8,1,9,198029043.000000,169795775.000000,254206129.000000,0.169442,19.016554,3.787323,1,0.0000000000000e+00
mul,f64,67108864,1,0,9,128078986.000000,126971404.000000,165022357.000000,0.523965,6.149646,11.711523,1,0.0000000000000e+00
mul,f64,67108864,1,1,9,134657465.000000,128243335.000000,180317365.000000,0.498367,6.384448,11.139375,1,0.0000000000000e+00
mul,f64,67108864,2,0,9,162835999.000000,162027412.000000,219474897.000000,0.412125,7.552587,9.211722,1,0.0000000000000e+00
mul,f64,67108864,2,1,9,170345828.000000,162116987.000000,225701970.000000,0.393957,7.543253,8.805616,1,0.0000000000000e+00
mul,f64,67108864,4,0,9,241762319.000000,216117635.000000,283577337.000000,0.277582,11.719656,6.204441,1,0.0000000000000e+00
mul,f64,67108864,4,1,9,241295972.000000,222222295.000000,332625123.000000,0.278118,11.258390,6.216432,1,0.0000000000000e+00
mul,f64,67108864,8,0,9,352588153.000000,342080412.000000,401299486.000000,0.190332,16.415856,4.254255,1,0.0000000000000e+00
mul,f64,67108864,8,1,9,366101810.000000,344932897.000000,628858248.000000,0.183307,17.059306,4.097221,1,0.0000000000000e+00
stencil,f32,1024,1,0,9,378.000000,377.000000,475.000000,13.518519,1.156591,20.144162,1,0.0000000000000e+00
stencil,f32,1024,1,1,9,379.000000,376.000000,488.000000,13.482850,1.159650,20.091012,1,0.0000000000000e+00
stencil,f32,2048,1,0,9,737.000000,733.000000,831.000000,13.880597,1.126422,20.683701,1,0.0000000000000e+00
stencil,f32,2048,1,1,9,735.000000,733.000000,842.000000,13.918367,1.123367,20.739984,1,0.0000000000000e+00
stencil,f32,4096,1,0,9,1464.000000,1460.000000,1559.000000,13.982240,1.118237,20.835162,1,0.0000000000000e+00
stencil,f32,4096,1,1,9,1491.000000,1408.000000,1641.000000,13.729041,1.189858,20.457865,1,0.0000000000000e+00
stencil,f32,8192,1,0,9,2783.000000,2778.000000,2879.000000,14.714337,1.110200,21.926071,1,0.0000000000000e+00
stencil,f32,8192,1,1,9,2783.000000,2779.000000,2870.000000,14.714337,1.110196,21.926071,1,0.0000000000000e+00
stencil,f32,65536,1,0,9,22136.000000,22001.000000,22681.000000,14.802584,1.103558,22.057569,1,0.0000000000000e+00
stencil,f32,65536,1,1,9,22492.000000,21980.000000,34086.000000,14.568291,1.121300,21.708445,1,0.0000000000000e+00
stencil,f32,1048576,1,0,9,431957.000000,413685.000000,597279.000000,12.137481,1.345883,18.086256,1,0.0000000000000e+00
stencil,f32,1048576,1,1,9,413163.000000,392775.000000,468578.000000,12.689592,1.287317,18.908966,1,0.0000000000000e+00
stencil,f32,8388608,1,0,9,6147448.000000,6002625.000000,6822992.000000,6.822836,2.394238,10.166818,1,0.0000000000000e+00
stencil,f32,8388608,1,1,9,6335253.000000,5773737.000000,8120379.000000,6.620577,2.467440,9.865428,1,0.0000000000000e+00
stencil,f32,33554432,1,0,9,24879261.000000,23735765.000000,90953762.000000,6.743454,2.422499,10.048529,1,0.0000000000000e+00
stencil,f32,33554432,1,1,9,25787947.000000,24327319.000000,87772112.000000,6.505836,2.403292,9.694451,1,0.0000000000000e+00
stencil,f32,67108864,1,0,9,50967277.000000,48723909.000000,53089381.000000,6.583524,2.377788,9.810216,1,0.0000000000000e+00
stencil,f32,67108864,1,1,9,51054926.000000,48921081.000000,68277284.000000,6.572222,2.381897,9.793374,1,0.0000000000000e+00
stencil,f64,1024,1,0,9,378.000000,375.000000,470.000000,13.518519,1.158016,40.288325,1,0.0000000000000e+00
stencil,f64,1024,1,1,9,379.000000,376.000000,500.000000,13.482850,1.161056,40.182023,1,0.0000000000000e+00
stencil,f64,2048,1,0,9,818.000000,810.000000,906.000000,12.506112,1.251735,37.271120,1,0.0000000000000e+00
stencil,f64,2048,1,1,9,748.000000,744.000000,844.000000,13.676471,1.144623,40.759059,1,0.0000000000000e+00
stencil,f64,4096,1,0,9,1469.000000,1464.000000,1552.000000,13.934649,1.120017,41.528491,1,0.0000000000000e+00
stencil,f64,4096,1,1,9,1706.000000,1637.000000,1710.000000,11.998828,1.300706,35.759293,1,0.0000000000000e+00
stencil,f64,8192,1,0,9,2930.000000,2903.000000,2997.000000,13.976109,1.116689,41.652051,1,0.0000000000000e+00
stencil,f64,8192,1,1,9,2915.000000,2899.000000,3001.000000,14.048027,1.110964,41.866384,1,0.0000000000000e+00
stencil,f64,65536,1,0,9,26127.000000,26042.000000,29359.000000,12.541432,1.244429,37.376381,1,0.0000000000000e+00
stencil,f64,65536,1,1,9,23108.000000,23064.000000,27205.000000,14.179938,1.100649,42.259507,1,0.0000000000000e+00
stencil,f64,1048576,1,0,9,717630.000000,484494.000000,1908894.000000,7.305812,2.136237,21.773017,1,0.0000000000000e+00
stencil,f64,1048576,1,1,9,522232.000000,497928.000000,1101780.000000,10.039350,1.554575,29.919596,1,0.0000000000000e+00
stencil,f64,8388608,1,0,9,13251013.000000,11987657.000000,15289096.000000,3.165270,4.930719,9.433239,1,0.0000000000000e+00
stencil,f64,8388608,1,1,9,12592239.000000,12097246.000000,13625076.000000,3.330864,4.685556,9.926747,1,0.0000000000000e+00
stencil,f64,33554432,1,0,9,72214398.000000,62492047.000000,83319652.000000,2.323251,6.429313,6.923827,1,0.0000000000000e+00
stencil,f64,33554432,1,1,9,52229006.000000,51662638.000000,54425325.000000,3.212241,4.649994,9.573224,1,0.0000000000000e+00
stencil,f64,67108864,1,0,9,103038431.000000,97984543.000000,118905333.000000,3.256497,4.928113,9.705116,1,0.0000000000000e+00
stencil,f64,67108864,1,1,9,113631899.000000,95910981.000000,152225056.000000,2.952906,5.434876,8.800345,1,0.0000000000000e+00
saxpy,f32,513,1,0,9,293.000000,290.000000,441.000000,3.501706,1.835459,19.567310,1,0.0000000000000e+00
saxpy,f32,513,1,1,9,295.000000,291.000000,369.000000,3.477966,1.847941,19.434650,1,0.0000000000000e+00
saxpy,f32,513,2,0,9,294.000000,290.000000,374.000000,3.489796,1.841690,19.500754,1,0.0000000000000e+00
saxpy,f32,513,2,1,9,294.000000,292.000000,469.000000,3.489796,1.841696,19.500754,1,0.0000000000000e+00
saxpy,f32,513,4,0,9,297.000000,293.000000,1273.000000,3.454545,1.860545,19.303777,1,0.0000000000000e+00
saxpy,f32,513,4,1,9,295.000000,291.000000,364.000000,3.477966,1.847955,19.434650,1,0.0000000000000e+00
saxpy,f32,513,8,0,9,294.000000,292.000000,368.000000,3.489796,1.841689,19.500754,1,0.0000000000000e+00
saxpy,f32,513,8,1,9,293.000000,290.000000,377.000000,3.501706,1.835425,19.567310,1,0.0000000000000e+00
saxpy,f32,1025,1,0,9,576.000000,574.000000,655.000000,3.559028,1.805861,19.887617,1,0.0000000000000e+00
saxpy,f32,1025,1,1,9,574.000000,572.000000,674.000000,3.571429,1.799592,19.956912,1,0.0000000000000e+00
saxpy,f32,1025,2,0,9,573.000000,566.000000,655.000000,3.577661,1.796474,19.991741,1,0.0000000000000e+00
saxpy,f32,1025,2,1,9,573.000000,570.000000,647.000000,3.577661,1.796498,19.991741,1,0.0000000000000e+00
saxpy,f32,1025,4,0,9,575.000000,568.000000,647.000000,3.565217,1.802729,19.922205,1,0.0000000000000e+00
saxpy,f32,1025,4,1,9,574.000000,567.000000,653.000000,3.571429,1.799593,19.956912,1,0.0000000000000e+00
saxpy,f32,1025,8,0,9,574.000000,569.000000,641.000000,3.571429,1.799602,19.956912,1,0.0000000000000e+00
saxpy,f32,1025,8,1,9,575.000000,571.000000,654.000000,3.565217,1.802712,19.922205,1,0.0000000000000e+00
saxpy,f32,2049,1,0,9,1131.000000,1125.000000,1229.000000,3.623342,1.773824,20.247002,1,0.0000000000000e+00
saxpy,f32,2049,1,1,9,1131.000000,1122.000000,1248.000000,3.623342,1.773839,20.247002,1,0.0000000000000e+00
saxpy,f32,2049,2,0,9,1132.000000,1129.000000,1213.000000,3.620141,1.775401,20.229116,1,0.0000000000000e+00
saxpy,f32,2049,2,1,9,1134.000000,1128.000000,1230.000000,3.613757,1.778514,20.193439,1,0.0000000000000e+00
saxpy,f32,2049,4,0,9,1136.000000,1132.000000,1228.000000,3.607394,1.781641,20.157887,1,0.0000000000000e+00
saxpy,f32,2049,4,1,9,1134.000000,1128.000000,1235.000000,3.613757,1.778522,20.193439,1,0.0000000000000e+00
saxpy,f32,2049,8,0,9,1133.000000,1126.000000,1246.000000,3.616946,1.776946,20.211262,1,0.0000000000000e+00
saxpy,f32,2049,8,1,9,1133.000000,1122.000000,1227.000000,3.616946,1.776946,20.211262,1,0.0000000000000e+00
saxpy,f32,4097,1,0,9,2306.000000,2294.000000,2381.000000,3.553339,1.808786,19.855830,1,0.0000000000000e+00
saxpy,f32,4097,1,1,9,2306.000000,2294.000000,6360.000000,3.553339,1.760093,19.855830,1,0.0000000000000e+00
saxpy,f32,4097,2,0,9,2351.000000,2344.000000,2432.000000,3.485325,1.794426,19.475773,1,0.0000000000000e+00
saxpy,f32,4097,2,1,9,2358.000000,2346.000000,2436.000000,3.474979,1.785331,19.417957,1,0.0000000000000e+00
saxpy,f32,4097,4,0,9,2366.000000,2356.000000,2437.000000,3.463229,1.789945,19.352301,1,0.0000000000000e+00
saxpy,f32,4097,4,1,9,2341.000000,2329.000000,9350.000000,3.500214,1.771021,19.558968,1,0.0000000000000e+00
saxpy,f32,4097,8,0,9,2361.000000,2350.000000,2456.000000,3.470563,1.786154,19.393284,1,0.0000000000000e+00
saxpy,f32,4097,8,1,9,2354.000000,2347.000000,2426.000000,3.480884,1.780863,19.450953,1,0.0000000000000e+00
saxpy,f32,8193,1,0,9,4757.000000,4728.000000,4866.000000,3.444608,1.799615,19.248247,1,0.0000000000000e+00
saxpy,f32,8193,1,1,9,4755.000000,4735.000000,4839.000000,3.446057,1.798879,19.256343,1,0.0000000000000e+00
saxpy,f32,8193,2,0,9,4755.000000,4720.000000,4845.000000,3.446057,1.798881,19.256343,1,0.0000000000000e+00
saxpy,f32,8193,2,1,9,4734.000000,4724.000000,4833.000000,3.461343,1.790913,19.341764,1,0.0000000000000e+00
saxpy,f32,8193,4,0,9,4681.000000,4649.000000,4766.000000,3.500534,1.770853,19.560758,1,0.0000000000000e+00
saxpy,f32,8193,4,1,9,4732.000000,4725.000000,4783.000000,3.462806,1.790164,19.349939,1,0.0000000000000e+00
saxpy,f32,8193,8,0,9,4693.000000,4675.000000,4786.000000,3.491583,1.775404,19.510742,1,0.0000000000000e+00
saxpy,f32,8193,8,1,9,4697.000000,4673.000000,4745.000000,3.488610,1.776921,19.494126,1,0.0000000000000e+00
saxpy,f32,65537,1,0,9,37855.000000,37670.000000,56759.000000,3.462528,1.790301,19.348383,1,0.0000000000000e+00
saxpy,f32,65537,1,1,9,38573.000000,37664.000000,59237.000000,3.398076,1.824257,18.988231,1,0.0000000000000e+00
saxpy,f32,65537,2,0,9,38586.000000,38367.000000,45079.000000,3.396932,1.824887,18.981834,1,0.0000000000000e+00
saxpy,f32,65537,2,1,9,38408.000000,38350.000000,62045.000000,3.412674,1.816451,19.069804,1,0.0000000000000e+00
saxpy,f32,65537,4,0,9,39415.000000,39325.000000,43982.000000,3.325485,1.864074,18.582597,1,0.0000000000000e+00
saxpy,f32,65537,4,1,9,40007.000000,39404.000000,57624.000000,3.276277,1.892075,18.307622,1,0.0000000000000e+00
saxpy,f32,65537,8,0,9,39893.000000,39751.000000,46834.000000,3.285639,1.886727,18.359939,1,0.0000000000000e+00
saxpy,f32,65537,8,1,9,38737.000000,37351.000000,51005.000000,3.383690,1.832016,18.907841,1,0.0000000000000e+00
saxpy,f32,1048577,1,0,9,603086.000000,598135.000000,693708.000000,3.477371,1.782685,19.431327,1,0.0000000000000e+00
saxpy,f32,1048577,1,1,9,612698.000000,603965.000000,660163.000000,3.422818,1.811118,19.126488,1,0.0000000000000e+00
saxpy,f32,1048577,2,0,9,613199.000000,601920.000000,804625.000000,3.420022,1.812560,19.110862,1,0.0000000000000e+00
saxpy,f32,1048577,2,1,9,647181.000000,633128.000000,836416.000000,3.240444,1.913009,18.107394,1,0.0000000000000e+00
saxpy,f32,1048577,4,0,9,620701.000000,608138.000000,790445.000000,3.378686,1.834733,18.879881,1,0.0000000000000e+00
saxpy,f32,1048577,4,1,9,660078.000000,648483.000000,1199077.000000,3.177131,1.951119,17.753601,1,0.0000000000000e+00
saxpy,f32,1048577,8,0,9,681679.000000,635013.000000,822424.000000,3.076454,1.920746,17.191026,1,0.0000000000000e+00
saxpy,f32,1048577,8,1,9,726802.000000,684583.000000,1000719.000000,2.885454,2.047926,16.123733,1,0.0000000000000e+00
saxpy,f32,8388609,1,0,9,7888108.000000,6909259.000000,10832005.000000,2.126900,2.778285,11.884981,1,0.0000000000000e+00
saxpy,f32,8388609,1,1,9,7730533.000000,6917377.000000,8155935.000000,2.170254,2.722756,12.127238,1,0.0000000000000e+00
saxpy,f32,8388609,2,0,9,9386804.000000,8898474.000000,10026437.000000,1.787320,3.306139,9.987426,1,0.0000000000000e+00
saxpy,f32,8388609,2,1,9,9352615.000000,8743243.000000,12071987.000000,1.793853,3.294101,10.023936,1,0.0000000000000e+00
saxpy,f32,8388609,4,0,9,10898582.000000,10296455.000000,16276970.000000,1.539395,4.062836,8.602038,1,0.0000000000000e+00
saxpy,f32,8388609,4,1,9,10355492.000000,10004919.000000,13578608.000000,1.620128,3.860286,9.053168,1,0.0000000000000e+00
saxpy,f32,8388609,8,0,9,13364662.000000,13140735.000000,14906715.000000,1.255342,4.982027,7.014769,1,0.0000000000000e+00
saxpy,f32,8388609,8,1,9,13199567.000000,11858864.000000,15854438.000000,1.271043,4.920528,7.102507,1,0.0000000000000e+00
saxpy,f32,33554433,1,0,9,26568507.000000,25128281.000000,36700148.000000,2.525880,2.587445,14.114456,1,0.0000000000000e+00
saxpy,f32,33554433,1,1,9,25827395.000000,24818393.000000,26782441.000000,2.598360,2.515270,14.519467,1,0.0000000000000e+00
saxpy,f32,33554433,2,0,9,42804901.000000,37810132.000000,55046800.000000,1.567785,4.168775,8.760679,1,0.0000000000000e+00
saxpy,f32,33554433,2,1,9,42612265.000000,37362701.000000,46711449.000000,1.574872,3.971222,8.800283,1,0.0000000000000e+00
saxpy,f32,33554433,4,0,9,47886500.000000,46620836.000000,64117368.000000,1.401415,4.465419,7.831017,1,0.0000000000000e+00
saxpy,f32,33554433,4,1,9,47651356.000000,46083680.000000,49637266.000000,1.408331,4.443482,7.869661,1,0.0000000000000e+00
saxpy,f32,33554433,8,0,9,76493553.000000,75667444.000000,106017825.000000,0.877314,7.133019,4.902374,1,0.0000000000000e+00
saxpy,f32,33554433,8,1,9,78783986.000000,74587419.000000,92272217.000000,0.851808,7.316313,4.759851,1,0.0000000000000e+00
saxpy,f32,67108865,1,0,9,56109863.000000,50861409.000000,127567780.000000,2.392052,2.605310,13.366634,1,0.0000000000000e+00
saxpy,f32,67108865,1,1,9,53763254.000000,51182932.000000,113594416.000000,2.496458,2.380247,13.950049,1,0.0000000000000e+00
saxpy,f32,67108865,2,0,9,75990171.000000,69697238.000000,95087140.000000,1.766251,3.540971,9.869698,1,0.0000000000000e+00
saxpy,f32,67108865,2,1,9,71865475.000000,65575636.000000,90401274.000000,1.867625,3.452766,10.436166,1,0.0000000000000e+00
saxpy,f32,67108865,4,0,9,97070387.000000,93675056.000000,125936209.000000,1.382685,4.663711,7.726352,1,0.0000000000000e+00
saxpy,f32,67108865,4,1,9,97898533.000000,95015599.000000,128648829.000000,1.370988,4.656638,7.660993,1,0.0000000000000e+00
saxpy,f32,67108865,8,0,9,157836861.000000,153381828.000000,216863350.000000,0.850357,7.507698,4.751742,1,0.0000000000000e+00
saxpy,f32,67108865,8,1,9,162942037.000000,159386293.000000,221887683.000000,0.823715,7.512294,4.602864,1,0.0000000000000e+00
saxpy,f64,514,1,0,9,306.000000,304.000000,384.000000,3.359477,1.841955,37.545083,1,0.0000000000000e+00
saxpy,f64,514,1,1,9,306.000000,304.000000,393.000000,3.359477,1.841948,37.545083,1,0.0000000000000e+00
saxpy,f64,514,2,0,9,306.000000,302.000000,393.000000,3.359477,1.841947,37.545083,1,0.0000000000000e+00
saxpy,f64,514,2,1,9,305.000000,301.000000,373.000000,3.370492,1.835931,37.668181,1,0.0000000000000e+00
saxpy,f64,514,4,0,9,305.000000,303.000000,371.000000,3.370492,1.835930,37.668181,1,0.0000000000000e+00
saxpy,f64,514,4,1,9,306.000000,303.000000,384.000000,3.359477,1.841949,37.545083,1,0.0000000000000e+00
saxpy,f64,514,8,0,9,305.000000,302.000000,373.000000,3.370492,1.835929,37.668181,1,0.0000000000000e+00
saxpy,f64,514,8,1,9,306.000000,302.000000,390.000000,3.359477,1.841963,37.545083,1,0.0000000000000e+00
saxpy,f64,1026,1,0,9,597.000000,594.000000,717.000000,3.437186,1.800311,38.413546,1,0.0000000000000e+00
saxpy,f64,1026,1,1,9,599.000000,595.000000,701.000000,3.425710,1.806336,38.285287,1,0.0000000000000e+00
saxpy,f64,1026,2,0,9,597.000000,594.000000,678.000000,3.437186,1.800304,38.413546,1,0.0000000000000e+00
saxpy,f64,1026,2,1,9,598.000000,594.000000,659.000000,3.431438,1.803320,38.349309,1,0.0000000000000e+00
saxpy,f64,1026,4,0,9,598.000000,596.000000,663.000000,3.431438,1.803318,38.349309,1,0.0000000000000e+00
saxpy,f64,1026,4,1,9,597.000000,592.000000,670.000000,3.437186,1.800302,38.413546,1,0.0000000000000e+00
saxpy,f64,1026,8,0,9,598.000000,594.000000,659.000000,3.431438,1.803374,38.349309,1,0.0000000000000e+00
saxpy,f64,1026,8,1,9,598.000000,596.000000,677.000000,3.431438,1.803325,38.349309,1,0.0000000000000e+00
saxpy,f64,2050,1,0,9,1182.000000,1172.000000,1258.000000,3.468697,1.696456,38.765711,1,0.0000000000000e+00
saxpy,f64,2050,1,1,9,1247.000000,1242.000000,1321.000000,3.287891,1.789745,36.745045,1,0.0000000000000e+00
saxpy,f64,2050,2,0,9,1246.000000,1240.000000,1325.000000,3.290530,1.788312,36.774535,1,0.0000000000000e+00
saxpy,f64,2050,2,1,9,1276.000000,1269.000000,1355.000000,3.213166,1.831368,35.909930,1,0.0000000000000e+00
saxpy,f64,2050,4,0,9,1266.000000,1257.000000,1350.000000,3.238547,1.817017,36.193579,1,0.0000000000000e+00
saxpy,f64,2050,4,1,9,1244.000000,1241.000000,1317.000000,3.295820,1.785495,36.833658,1,0.0000000000000e+00
saxpy,f64,2050,8,0,9,1265.000000,1254.000000,1340.000000,3.241107,1.815581,36.222190,1,0.0000000000000e+00
saxpy,f64,2050,8,1,9,1261.000000,1257.000000,1330.000000,3.251388,1.809840,36.337090,1,0.0000000000000e+00
saxpy,f64,4098,1,0,9,2465.000000,2411.000000,2553.000000,3.324949,1.769799,37.159204,1,0.0000000000000e+00
saxpy,f64,4098,1,1,9,2480.000000,2463.000000,2578.000000,3.304839,1.780568,36.934451,1,0.0000000000000e+00
saxpy,f64,4098,2,0,9,2473.000000,2461.000000,2539.000000,3.314193,1.775543,37.038996,1,0.0000000000000e+00
saxpy,f64,4098,2,1,9,2476.000000,2459.000000,16992.000000,3.310178,1.777748,36.994119,1,0.0000000000000e+00
saxpy,f64,4098,4,0,9,2363.000000,2350.000000,2443.000000,3.468472,1.803143,38.763198,1,0.0000000000000e+00
saxpy,f64,4098,4,1,9,2324.000000,2311.000000,2400.000000,3.526678,1.773386,39.413700,1,0.0000000000000e+00
saxpy,f64,4098,8,0,9,2342.000000,2327.000000,2390.000000,3.499573,1.787120,39.110776,1,0.0000000000000e+00
saxpy,f64,4098,8,1,9,2351.000000,2341.000000,2426.000000,3.486176,1.793988,38.961054,1,0.0000000000000e+00
saxpy,f64,8194,1,0,9,4624.000000,4602.000000,4774.000000,3.544118,1.764659,39.608601,1,0.0000000000000e+00
saxpy,f64,8194,1,1,9,4787.000000,4781.000000,4868.000000,3.423438,1.826863,38.259906,1,0.0000000000000e+00
saxpy,f64,8194,2,0,9,4911.000000,4888.000000,4988.000000,3.336999,1.874184,37.293865,1,0.0000000000000e+00
saxpy,f64,8194,2,1,9,4899.000000,4878.000000,4982.000000,3.345172,1.869605,37.385216,1,0.0000000000000e+00
saxpy,f64,8194,4,0,9,4641.000000,4635.000000,4681.000000,3.531136,1.771145,39.463515,1,0.0000000000000e+00
saxpy,f64,8194,4,1,9,4938.000000,4863.000000,5044.000000,3.318753,1.884492,37.089950,1,0.0000000000000e+00
saxpy,f64,8194,8,0,9,4713.000000,4695.000000,4756.000000,3.477191,1.798621,38.860635,1,0.0000000000000e+00
saxpy,f64,8194,8,1,9,4711.000000,4695.000000,12483.000000,3.478667,1.797860,38.877133,1,0.0000000000000e+00
saxpy,f64,65538,1,0,9,38257.000000,36903.000000,46800.000000,3.426197,1.825396,38.290730,1,0.0000000000000e+00
saxpy,f64,65538,1,1,9,38398.000000,38291.000000,38588.000000,3.413615,1.832116,38.150124,1,0.0000000000000e+00
saxpy,f64,65538,2,0,9,36970.000000,36867.000000,48852.000000,3.545469,1.763987,39.623707,1,0.0000000000000e+00
saxpy,f64,65538,2,1,9,39171.000000,39097.000000,46094.000000,3.346251,1.869007,37.397270,1,0.0000000000000e+00
saxpy,f64,65538,4,0,9,37131.000000,37095.000000,40748.000000,3.530096,1.771689,39.451899,1,0.0000000000000e+00
saxpy,f64,65538,4,1,9,35287.000000,35248.000000,42242.000000,3.714569,1.770849,41.513545,1,0.0000000000000e+00
saxpy,f64,65538,8,0,9,37660.000000,37457.000000,46078.000000,3.480510,1.889939,38.897728,1,0.0000000000000e+00
saxpy,f64,65538,8,1,9,37820.000000,37514.000000,46173.000000,3.465785,1.897964,38.733169,1,0.0000000000000e+00
saxpy,f64,1048578,1,0,9,693229.000000,634732.000000,1074968.000000,3.025199,2.174384,33.809239,1,0.0000000000000e+00
saxpy,f64,1048578,1,1,9,708113.000000,620968.000000,1053672.000000,2.961612,2.221069,33.098594,1,0.0000000000000e+00
saxpy,f64,1048578,2,0,9,760733.000000,686643.000000,1422474.000000,2.756757,2.386120,30.809160,1,0.0000000000000e+00
saxpy,f64,1048578,2,1,9,815406.000000,730695.000000,1439840.000000,2.571916,2.557629,28.743405,1,0.0000000000000e+00
saxpy,f64,1048578,4,0,9,862483.000000,746127.000000,1580384.000000,2.431533,2.705276,27.174500,1,0.0000000000000e+00
saxpy,f64,1048578,4,1,9,1246021.000000,1085059.000000,2214331.000000,1.683082,3.908277,18.809911,1,0.0000000000000e+00
saxpy,f64,1048578,8,0,9,1003228.000000,946236.000000,1671334.000000,2.090408,3.146730,23.362132,1,0.0000000000000e+00
saxpy,f64,1048578,8,1,9,1031628.000000,928115.000000,1553464.000000,2.032861,3.235807,22.718989,1,0.0000000000000e+00
saxpy,f64,8388610,1,0,9,11601549.000000,11312219.000000,18208383.000000,1.446119,4.548690,16.161639,1,0.0000000000000e+00
saxpy,f64,8388610,1,1,9,11372527.000000,11270257.000000,11828124.000000,1.475241,4.458897,16.487105,1,0.0000000000000e+00
saxpy,f64,8388610,2,0,9,16153093.000000,15537728.000000,20623326.000000,1.038638,6.021498,11.607687,1,0.0000000000000e+00
saxpy,f64,8388610,2,1,9,15972719.000000,15715102.000000,17108167.000000,1.050367,5.954254,11.738768,1,0.0000000000000e+00
saxpy,f64,8388610,4,0,9,22719843.000000,22379098.000000,30304411.000000,0.738439,8.473481,8.252700,1,0.0000000000000e+00
saxpy,f64,8388610,4,1,9,23123914.000000,22442436.000000,24089652.000000,0.725535,8.624036,8.108491,1,0.0000000000000e+00
saxpy,f64,8388610,8,0,9,38362672.000000,35127895.000000,50470167.000000,0.437332,14.307279,4.887565,1,0.0000000000000e+00
saxpy,f64,8388610,8,1,9,34518031.000000,33724911.000000,50220364.000000,0.486042,12.873633,5.431945,1,0.0000000000000e+00
saxpy,f64,33554434,1,0,9,49422420.000000,48367563.000000,55389341.000000,1.357863,4.607982,15.175300,1,0.0000000000000e+00
saxpy,f64,33554434,1,1,9,62738412.000000,49367747.000000,95499109.000000,1.069662,5.801011,11.954400,1,0.0000000000000e+00
